Series Name	Series Code	Country Name	Country Code	1990 [YR1990]	2000 [YR2000]	2011 [YR2011]	2012 [YR2012]	2013 [YR2013]	2014 [YR2014]	2015 [YR2015]	2016 [YR2016]	2017 [YR2017]	2018 [YR2018]	2019 [YR2019]	2020 [YR2020]
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Russian Federation	RUS	32.6120769947221	49.7177094379727	53.7975831644875	54.5096468230661	56.1216045452739	55.6848306883462	56.1424909689074	57.0123251525122	56.032768470393	53.4288306782659	53.9650355398777	56.2674931879226
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Rwanda	RWA	42.8298343146461	44.3412501799659	47.8979270502177	48.8489091064619	49.7988661313122	49.2188291058429	49.741089678141	49.2878418170726	47.8764747731873	49.7058438791171	49.1153724923691	46.4159150798466
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Samoa	WSM	..	..	72.578860633348	71.4885093615255	72.0510451582835	72.0054786566404	73.7757594996127	73.0636880661563	72.6051319124893	75.0020810729087	74.659601083009	74.8410261794735
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	San Marino	SMR	..	..	..	..	..	..	..	..	..	..	..	..
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Sao Tome and Principe	STP	..	..	68.7249744933389	70.0211153401316	69.8011109721666	69.4378595384415	70.4287476705994	70.9828969532192	71.1251731588499	72.390934557718	72.6657836792816	70.8313513884765
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Saudi Arabia	SAU	45.4941257412371	41.4305621596694	34.263119095351	35.1997080793264	37.9817015367255	40.5309935835282	51.9482611641704	54.017134433128	51.6025897929448	48.3658881532943	50.441066291597	56.2353479927136
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Senegal	SEN	51.2212027739779	50.2797383504317	53.7636944684195	53.7359773167972	52.6932478038648	53.6085329173623	51.4368734328387	51.9681042834976	52.1708286457549	52.1727885084918	51.2093303680523	49.0204957465261
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Serbia	SRB	..	40.2788733626666	50.2639616909782	50.9624853732538	50.366398118684	51.6924823734178	50.8666424844712	50.3152571780361	50.9309833976882	51.0097375241877	51.1802989479957	51.5154801952477
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Seychelles	SYC	55.2335925982411	50.4977058605869	63.8912155198545	67.5393669039159	69.7295792582309	69.1171479542308	70.5534501260464	71.0070978339934	68.4006847083301	69.1692109363642	70.5163502656327	68.0684280439822
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Sierra Leone	SLE	31.7998495720936	12.4902278563224	35.2535714003715	32.5550225815524	28.479547650621	29.8268379984852	33.8713402801464	33.286093643891	32.3823179427159	32.3466235922851	31.1211950153553	29.857723301484
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Singapore	SGP	64.1826128527513	60.6645197437216	69.0222128999263	69.2079762345415	70.759759846369	70.3442730241217	69.9505318411568	70.6304575992763	70.3343766102366	69.2301033337218	70.6732495617125	70.9479447592699
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Sint Maarten (Dutch part)	SXM	..	..	77.7512532824063	78.0585935286451	78.8367012561442	67.6581426648721	69.0726705305395	69.5711759504863	69.0670417252696	..	..	..
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Slovak Republic	SVK	..	57.2054188824401	56.8079530566573	57.4719008060479	59.0032363466299	56.2593510964936	56.8592203718293	58.1273000268632	58.3731326704473	57.9865936614235	58.6169736140775	61.0120793180657
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Slovenia	SVN	..	53.7753481890161	58.1153929608021	57.4621016276821	56.9733918873238	56.2884748834919	56.3359515251486	56.6683555366033	56.7017943803145	56.5599711444092	56.5511040472693	56.9252798805816
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Solomon Islands	SLB	..	..	..	..	..	..	..	..	..	..	..	..
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Somalia	SOM	..	..	..	..	..	..	..	..	..	..	..	..
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	South Africa	ZAF	50.4671021604102	59.0704663519048	60.8747345354832	61.2850790791414	61.167448282483	61.0207378281857	61.3893385588328	60.8036824452978	61.025589121835	61.0427298555017	61.2047448397087	61.448855246945
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	South Sudan	SSD	..	..	34.0974199385455	42.6735756014185	68.1393629925541	45.7040840248141	56.5504512594544	..	..	..	..	..
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Spain	ESP	..	59.1995690367075	67.6938378191383	68.5306648537143	68.4833997812511	68.4494040641065	67.9792871129094	67.9048157724628	67.7969165145408	67.852806419898	67.9443897538925	67.762231404664
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Sri Lanka	LKA	46.987403916402	52.7545992799188	55.1384019137864	55.6348439092146	56.3644060448094	56.9011916346042	57.379202998208	56.44539039202	56.1006167932105	57.3167990915885	58.104730382763	59.6656652221768
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	St. Kitts and Nevis	KNA	62.3525400613706	66.9353987902659	66.3479698362735	69.5944695343155	69.728938245905	67.1956132588201	65.8779066968369	64.8591237758184	65.4380978917061	67.2082133356783	67.1328596953969	64.2513138348002
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	St. Lucia	LCA	..	..	75.20241993371	75.6582639044686	74.9377954001032	74.9039852089109	73.9059854307896	73.8987554703273	74.7849971248961	75.2126365534239	75.1808369943849	71.9991925782517
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	St. Martin (French part)	MAF	..	..	..	..	..	..	..	..	..	..	..	..
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	St. Vincent and the Grenadines	VCT	56.8205981602182	63.1716686450262	64.2173591520364	64.8889316486007	64.7376313383934	64.3841960882112	63.7312583963365	62.8979033553966	62.2900770496709	61.8198501718778	62.7576636697594	63.2059245976927
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Sudan	SDN	42.4667487969455	35.7090117949857	43.6219681545804	46.7270200802201	47.3285322237691	48.8778703554172	48.5656544536416	50.1795017911004	54.8745477541002	51.2175123995211	36.2155595013547	36.0927522004003
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Suriname	SUR	50.8496395468589	46.0100389551109	46.9969554386936	47.6572958500669	50.7802838466521	52.2608997340118	54.4961461604339	57.0788365677782	48.1857732495445	50.8336127690966	55.8120255375917	..
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Sweden	SWE	57.1330367004724	60.573651735294	63.3063074300445	64.1626721908073	65.2103725379453	65.681751583503	65.3037575666534	65.4676263881273	65.0889041390294	65.2262926169137	65.5151210418053	66.1393520801114
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Switzerland	CHE	64.6363322468165	69.0159115844924	70.566718772849	71.2484502173477	71.165806084569	71.4921461266165	71.8002193419881	71.9334696216531	71.860121490866	71.8647036463654	71.6858162872324	71.3212002717896
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Syrian Arab Republic	SYR	..	..	..	..	..	..	..	..	..	..	..	..
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Tajikistan	TJK	29.0809327846365	31.4826215928807	42.4317700383425	43.5186695830833	44.0608990762779	41.1105011545958	39.1778381962344	37.1585846399819	38.8763438106723	36.7459808159957	37.0798560987387	35.2558312209148
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Tanzania	TZA	33.294971788615	49.0821277012058	41.4050375853704	40.6114766481977	40.2655507384318	41.2956954905769	40.4311664337765	39.4485885215938	37.9226198432018	37.2427988727653	36.7661688120833	36.253459968225
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Thailand	THA	..	54.8307434977968	50.4268099513695	51.1522057089623	51.7791961972126	53.1480380193834	54.9480990258654	55.9351576320684	56.5748278870276	57.0651251885839	58.2613597158022	58.2520650007409
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Timor-Leste	TLS	..	51.0505249560119	66.1899106630029	70.1144278919054	61.4602135999609	63.481120925324	63.5610471278795	65.8716730301781	68.815030417896	67.9437569800376	56.824037405951	..
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Togo	TGO	43.7173826408411	53.5063119164402	53.0028626476869	29.8248620358	30.850852317022	28.054705473779	27.4163890998258	49.1691283996465	49.2561074587446	50.1053263086431	49.613919034329	49.3151958758252
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Tonga	TON	..	49.8732759724692	51.7039408739212	51.7834185015467	54.1833823760354	54.0218772783082	53.3814647832389	52.0800622009739	50.6826243251606	50.4895764395828	..	..
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Trinidad and Tobago	TTO	48.2905427364316	51.4740893155048	42.9861638522819	46.7931334788635	49.1475763021268	50.2311112266212	57.3754075600425	59.0400150039519	58.3249430028597	55.4060948531797	55.8200083569369	..
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Tunisia	TUN	43.1308190870679	53.2221897572146	57.7195381767097	58.046656330432	58.6479687299552	58.1695212210991	58.7302395110593	59.8008712855761	60.9091437751238	60.6154377834657	61.6997074578639	61.3096285067192
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Turkey	TUR	48.0543438384247	52.7589266133241	53.0461819382094	54.0046992278879	53.3380620683892	53.8279199427663	53.4755978613786	53.9863511922958	53.5364676033054	54.4693209447158	56.4719716494379	54.644038510475
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Turkmenistan	TKM	36.6666666666667	28.8952709170975	..	24.9186772835219	..	31.0349553384283	36.4001308869185	38.0400180104745	41.8383028732428	44.0520328850076	47.1884277683027	..
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Turks and Caicos Islands	TCA	..	79.5297318804307	82.888833759428	82.2387201733866	81.6387267679433	79.0361206558313	76.6695680788052	77.7778531108468	76.9508932719723	76.7967027735007	75.4144553058046	72.7038026872655
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Tuvalu	TUV	..	..	..	..	..	..	..	..	..	..	..	..
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Uganda	UGA	30.4803136041729	44.6702768031338	40.1634719259578	41.0669937173577	43.0288412183008	43.3502703892131	42.8440880695312	44.1930211306599	43.4784994050258	43.5146121999177	43.1739600272101	43.0125681388089
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Ukraine	UKR	28.5406569736134	39.5290174633974	53.0453672371578	54.0018324601739	56.1643545786986	54.1589184045774	51.1686439927907	49.9142479962203	50.8831783562487	51.3054836886858	54.4611188366245	55.6403969192929
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	United Arab Emirates	ARE	40.0392209536602	49.220338275323	41.2924815172295	41.9119712593881	44.3500784549129	46.5958941075473	55.3650854475686	57.775316072932	56.6548394963347	52.2483331436066	53.1087906890622	..
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	United Kingdom	GBR	67.8557576830558	65.6629254494023	69.8486453861449	70.0272817025652	69.6655575127392	69.8672791528539	70.1197255111763	70.6752654017222	70.3950729834389	70.4957344130522	70.9013534663157	72.7900857891355
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	United States	USA	..	72.8162344920374	75.8633354917187	76.1485322087076	75.7744618881114	75.8123391167426	76.7815256307502	77.5241323996261	77.2445742516657	76.8854943022584	77.3148575320047	..
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Uruguay	URY	61.5299011743381	65.3222562241522	58.2909901551328	59.3390519500858	59.1028562738949	59.0956557072523	59.3254707477744	63.4723282255968	65.4621912330578	64.4186354658886	64.2596806531567	63.0110589244641
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Uzbekistan	UZB	34.6378706398934	37.1943727730679	35.3236757082686	35.6834289458687	36.8985139360453	36.0846559843637	35.9242322952169	35.7693843679557	33.7023366461175	31.8474062980682	32.904006105074	33.4992176686958
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Vanuatu	VUT	..	..	..	..	..	..	..	..	..	..	..	..
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Venezuela, RB	VEN	32.3949034358066	43.0818490661032	38.6366452446061	44.8743977089721	45.5655022117418	51.6674781595521	..	..	..	..	..	..
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Vietnam	VNM	38.5889643665832	38.7346426776196	36.732736664892	37.2668059193589	38.7362028780262	39.0363944237677	39.7332895764278	40.9246784119778	41.2604537577595	41.117926533452	41.6384644383594	41.6252763920107
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Virgin Islands (U.S.)	VIR	..	..	..	..	..	..	..	..	..	..	..	..
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	West Bank and Gaza	PSE	..	58.2993323442137	60.2175914751343	59.9775564365519	60.7687469941919	61.4273358256431	61.6830322636054	60.9565477040518	58.9961557539682	59.977513731369	61.1095222809117	..
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Yemen, Rep.	YEM	26.7251037578616	31.1150225791131	28.9968563714143	28.9598775517198	27.2340139945169	27.2719721529402	23.3600792577631	22.9694854482061	19.1717969218469	16.7747572226305	..	..
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Zambia	ZMB	24.8448032468678	48.9595335232782	50.3856175027169	53.193632268128	53.1376428491188	53.5124177356887	56.2204142195756	54.1825064091292	52.0938849633709	54.2443899336786	54.6036099304707	48.3204433295994
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Zimbabwe	ZWE	45.3847585412387	70.1253413026115	57.89580728236	55.0852379955725	58.326075296134	57.5910544082139	58.6510602956534	60.4099015011579	56.0336101176818	37.4404650447601	..	..
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Africa Eastern and Southern	AFE	44.0351409388256	47.1887607105716	50.1201010654952	50.6471478186746	51.6261117668815	51.9844998877519	52.5238596087323	51.7970052198331	51.7085212729807	50.5963030194929	49.3959621635126	49.8456490495793
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Africa Western and Central	AFW	42.6864205191321	42.5406209515255	46.8584352725804	47.6312344668718	48.8148757849613	49.9739626826899	53.0688736655424	54.628111432191	51.8102034259497	49.1248704456626	47.8650805831613	45.8992226104983
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Arab World	ARB	42.3652657151463	41.2215551813847	39.5502106050531	40.8486997271137	42.5770853358064	44.5262491156744	52.4808099818118	54.2629127903645	52.4189596103342	49.3063846890341	50.7512992627882	53.9833386928938
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Caribbean small states	CSS	54.5764493617826	58.7745832759715	56.4742737466667	57.5525024167855	58.6292221591691	59.1208118390161	61.379945751307	62.0226374627121	60.5270355721547	59.3323512660525	59.5710130434425	..
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Central Europe and the Baltics	CEB	..	54.9160527969481	54.3334289261497	55.6525349910153	56.2331834231465	55.8697129182625	55.952030426662	56.541114596804	57.0576274231528	57.4533817044251	58.1597243310955	58.3062779131577
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Early-demographic dividend	EAR	45.7960128761771	48.339556510694	48.913597573303	49.8540739727489	50.4259244625587	50.9783424516043	52.7395352671857	53.0647577290611	52.7067326845029	52.4204465661544	53.4351952646629	53.2219636562265
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	East Asia & Pacific	EAS	38.4210190849049	49.9440880243906	54.069689004657	54.7838125441937	55.5988996323313	56.1093348500699	57.2873820050849	58.1847547806073	58.1430481069177	58.4612210001699	59.065412735386	55.5944035237276
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	East Asia & Pacific (excluding high income)	EAP	33.5727512223192	40.2560101314726	44.446193951123	45.5275847727466	46.8446284019838	48.0839744100208	50.3915688986595	51.81396752375	52.0873453986947	52.5994250022012	53.6074131798902	53.8517476296282
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	East Asia & Pacific (IDA & IBRD countries)	TEA	33.5727512223192	40.2567217493024	44.4468855857831	45.5282568876077	46.8454345087388	48.0848741599294	50.3926302703405	51.814527636839	52.0879010990895	52.6000189835747	53.6074131798902	53.8517476296282
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Euro area	EMU	..	62.4629222642569	65.8201636186576	66.0067131162467	66.2803964626132	66.3798789495433	66.0848438502499	65.9947800680062	65.895445736983	65.9775963850213	66.0938108455808	66.6340621521282
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Europe & Central Asia	ECS	..	60.2961671822344	63.415310674032	63.7376782503725	64.1371085651964	64.2117006916478	64.2090942937639	64.3621249954132	64.1535914351483	64.0233251389702	64.3942031831554	65.2173288885939
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Europe & Central Asia (excluding high income)	ECA	36.496833555171	49.0601649544996	51.6473777191709	52.5391358627379	53.7077945900394	53.5345044986264	54.100045968274	54.6074057460913	54.096483611495	53.0154617102618	54.0837022263709	54.6819829235711
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Europe & Central Asia (IDA & IBRD countries)	TEC	36.496833555171	50.0576455871177	52.1824701136955	53.0581697820463	54.2008010509591	53.9680130801303	54.4130673853939	54.8601330745114	54.4597515559545	53.5315192968579	54.5648115517753	55.0978936092463
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	European Union	EUU	..	61.7282042472169	64.758249961202	65.060571972318	65.3974224612955	65.4968618004646	65.2348963983877	65.1891660946495	65.1317532468751	65.2445954463726	65.4103666257796	65.99110577961
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Fragile and conflict affected situations	FCS	36.3538136705345	38.8027807039567	42.9750478376211	44.8065441804225	46.353882370251	48.2235029011578	51.3376201595872	51.9540619748975	49.8234287711085	47.0494948698281	47.1008858314204	47.1291457765454
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Heavily indebted poor countries (HIPC)	HPC	39.9493723440077	42.7419799734605	44.2380192251046	44.5541955961601	44.4790345466855	44.6837634682617	45.2788736681007	45.8536076164281	45.5837382059511	45.0033648497133	43.9083916675825	43.089173087634
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	High income	HIC	..	65.9344895973088	68.6923630204102	68.9653331865436	69.0190683465863	69.0638120981819	69.7349607284438	70.1903837375573	69.8439658499821	69.7077763171104	70.0749151286617	..
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	IBRD only	IBD	38.5757679892045	45.7703737492169	48.3452652795568	49.4718237630424	50.504280256483	51.4113584254303	53.1235083764733	54.0001196316424	54.0187065672008	54.0086280301388	54.8397666608782	55.1306399871192
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	IDA & IBRD total	IBT	38.7391139967299	45.6854381929539	48.2379437959714	49.3276812521706	50.353084873215	51.2155149752659	52.8898910702405	53.7446725528514	53.6692214383886	53.552054304657	54.3341978830423	54.5478358142683
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	IDA blend	IDB	42.0886703410881	45.3668758395092	48.4561016844214	49.1739544286564	50.5921036406708	51.2258124945928	53.3436600598528	54.4420439583231	51.9932870512745	49.4107459201453	49.0151906288676	46.8895095182689
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	IDA only	IDX	40.0105723949836	43.4043877701274	45.0663295966211	45.5249895739526	45.9653995307173	45.8347566867577	46.0782024928231	45.9946885305509	45.8278544087697	45.3574507560424	45.504347727453	45.5243526224091
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	IDA total	IDA	41.143802288843	44.4181289574063	46.7945258130637	47.3853291756995	48.3212423304816	48.579794991821	49.7776558162932	50.3214567033991	48.9858128914595	47.4335642404522	47.2965907428736	46.2492377384905
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Late-demographic dividend	LTE	35.4331994299024	45.3872350583665	47.7354884939411	48.8375868881798	50.1478666185497	51.2629253334022	53.3935113701558	54.7145432482109	54.7597075217851	54.6099458516465	55.515839553133	56.0074919699498
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Latin America & Caribbean	LCN	50.151570440706	57.275576173708	55.7474792273621	56.8724333775302	57.7213666096958	58.4459621834508	59.9910193383996	60.4647492722293	60.4761051634834	60.0028558321333	59.9647059357858	60.1764509794708
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Latin America & Caribbean (excluding high income)	LAC	51.0494334729649	58.1346517129191	56.8258723746757	57.6320749240318	58.4758741035376	58.9878733716399	60.2150097428093	60.6348221259162	60.6665603432365	60.1597880321947	60.1334697668828	60.5048177004616
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Latin America & the Caribbean (IDA & IBRD countries)	TLA	50.0060489205119	57.1270124089409	55.4917452224499	56.6751132844657	57.5401614192992	58.2792815883011	59.8857085571487	60.3808022217458	60.4147802617176	59.9398270986011	60.0907821557332	60.327859773226
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Least developed countries: UN classification	LDC	..	40.78355657732	43.6742288686993	43.885788373543	45.120919366513	45.7000112922333	46.2375189745267	45.8507815638562	45.7249439683286	44.8487381018514	44.2899459707087	44.8830524582004
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Low & middle income	LMY	38.6632688832157	45.4352941840615	48.1972523970979	49.2217568965771	50.247732777418	51.100924006228	52.8165799944095	53.6766044392944	53.5908440022751	53.4681567189584	54.2060340700807	54.4474291902412
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Low income	LIC	37.6353921727399	39.6488354244886	40.482492974784	40.4685463470879	41.9733442833704	41.4812921755858	41.8269075250315	41.5108401567579	41.5813877099623	40.7351174240523	40.4571264896681	40.8269040215348
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Lower middle income	LMC	40.9087575367932	42.8636994355833	46.1306369304968	47.1601955822002	47.6741698044104	48.4461749251009	49.5893559808902	49.889344525822	49.3055335423309	48.8808738538084	49.5840800769605	49.3815451283611
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Middle East & North Africa	MEA	44.302376775009	45.2943331842322	43.2246157787708	44.5299679226915	45.6051169422202	47.3356465063446	54.5022490603572	55.8949352391972	54.3220038605489	51.8334526200387	53.6272260239408	55.1183843609083
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Middle East & North Africa (excluding high income)	MNA	45.0625874790898	42.1956763545828	46.0369272405005	48.4706979354704	48.2558594326171	49.3127293550527	53.3317786013988	53.5499997462079	52.2700258221925	50.7027832333644	52.5734291774229	54.4165797717585
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Middle East & North Africa (IDA & IBRD countries)	TMN	45.0625874790898	42.0149301108653	45.8777645140066	48.3415458067613	48.1156663644579	49.1769985860919	53.238212039075	53.4670175666296	52.1946669741782	50.5988701342922	52.4755710840714	54.4165797717585
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Middle income	MIC	38.6741283077095	45.5076541237176	48.3029415819476	49.341447899508	50.3610291977657	51.2324503342747	52.9668384753763	53.8377189151789	53.7498884495665	53.6367837698179	54.3728191318356	54.6007385876534
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	North America	NAC	..	71.8330640935625	74.923535641591	75.2157641363504	74.8738984547638	74.8861218332291	75.951281933273	76.7119215213017	76.3842960663693	76.8901061281674	77.319151683617	..
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Not classified	INX	..	..	..	..	..	..	..	..	..	..	..	..
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	OECD members	OED	..	65.9343133491069	69.0713056378993	69.3524623235152	69.3549424973661	69.3370198672424	69.6933933644006	70.0783873198111	69.7871281502172	69.7931010637577	70.1245182738924	..
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Other small states	OSS	..	..	41.3239290449346	41.9359108795109	43.4555947192424	45.081226389074	52.6479169373283	55.3082825543744	53.5320421124112	51.2032892174152	53.0298737770328	57.3632395133195
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Pacific island small states	PSS	..	55.6059142319235	60.7060109192514	60.3005716426213	60.0077010868329	59.8102800677563	60.2828626276469	58.72523439159	58.6520051872923	58.9672573768779	..	..
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Post-demographic dividend	PST	..	66.7051817186687	70.1547362680868	70.4001064784346	70.3598023494971	70.3501453309779	70.7411781681704	71.1225831906819	70.8166038802052	70.8326757109158	71.1508505978531	..
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Pre-demographic dividend	PRE	37.5883376854834	36.3157128223014	43.7074945997463	44.7865138142605	46.5866942216852	47.8714398620664	51.3352685874357	51.8616080846167	49.706399075963	47.0334812287106	45.4865686798514	45.3694239525189
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Small states	SST	..	..	43.7145802847939	44.3767195651672	45.8004116498775	47.2421692571177	53.9694652524071	56.2876168216317	54.5748267925726	52.4413155152743	53.9999542556621	57.3707691384463
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	South Asia	SAS	38.5816392819957	44.2431521065647	46.8786223120786	47.6446664731435	48.0599746210496	48.9575354136217	48.9971145899969	49.0480960110792	48.9964979311168	49.6237976613095	50.7784145592615	50.3811783970526
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	South Asia (IDA & IBRD)	TSA	38.5816392819957	44.2431521065647	46.8786223120786	47.6446664731435	48.0599746210496	48.9575354136217	48.9971145899969	49.0480960110792	48.9964979311168	49.6237976613095	50.7784145592615	50.3811783970526
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Sub-Saharan Africa	SSF	43.2979669683836	44.943273511395	48.5982303993735	49.2399435393018	50.3144085305402	51.0463971544256	52.7781593924456	53.1270862600323	51.756292530449	49.9050097858303	48.6691528279748	48.0163768510827
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Sub-Saharan Africa (excluding high income)	SSA	43.2869749509036	44.938769113352	48.5864706714309	49.2258719739025	50.2994789975603	51.0325014295916	52.7644908652431	53.1132423502871	51.7434053204983	49.8900941432459	48.6520586900644	48.0000074057626
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Sub-Saharan Africa (IDA & IBRD countries)	TSS	43.2979669683836	44.943273511395	48.5982303993735	49.2399435393018	50.3144085305402	51.0463971544256	52.7781593924456	53.1270862600323	51.756292530449	49.9050097858303	48.6691528279748	48.0163768510827
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	Upper middle income	UMC	37.9813168196255	46.3338872220124	48.997782211625	50.0374271506126	51.2202924676644	52.1218138246639	54.0449119530142	55.0980178851659	55.1685016203298	55.1548435527642	55.8978684396892	56.2764039118719
"Services, value added (% of GDP)"	NV.SRV.TOTL.ZS	World	WLD	..	58.6177132215724	61.360742141112	61.9117388589302	62.3165994171562	62.6616706672593	63.7410345340742	64.3417887856684	64.0876865226368	63.8276927820102	64.334030850816	..
															
															
															
Data from database: World Development Indicators															
Last Updated: 11/23/2021															
